,word_guesses,first_pass,solution_words,solution
920,are;iris;ala,P are NT iris ala SI,Parenti;risalasani,Parenti risalasani
921,su;greco;anni,E su greco T anni C I,Esugr;economici,Esugr economici
922,avo;iris;pistole,GR avo S iris P pistole,Gravosi;rispistole,Gravosi rispistole
923,ras;Cina;tee;papa,T ras Cina N tee SE M papa,Trascinante;esempa,Trascinante esempa
924,ile;remi;chele;rena,R ile G GE remi chele S T rena FF,Rilegger;emiceli;streneaff,Rilegger emiceli streneaff
925,su;redo;rose,MI su redo LO rose,Misure;dolorose,Misure dolorose
926,vita;Ebe,LA vita Ebe LLA,La;vita;è;bella,La vita è bella
927,batterista;filo;figli,batterista filo figli,Batteri;stafilococcici,Batteri stafilococcici
928,si;et;ante,A si N et G L I ante,Asine;tigliante,Asine tigliante
929,faglie;braille;mici,faglie CIU braille N O mici,Faglieci;ubriennomi,Faglieci ubriennomi
930,tute;rete;timoni,tute L A rete S timoni,Tutelare;testimoni,Tutelare testimoni
931,sposi;opera;la;orso,D I sposi TIV opera L la R orso,Dispositivo;per;allaroso,Dispositivo per allaroso
932,arti;cella;tana,Q U arti cella S tana TA,Quarticella;stantata,Quarticella stantata
933,osso;regge,GR osso G regge,Grosso;gregge,Grosso gregge
934,archi;dei;vento;Eva,archi M E dei N vento L AL Eva,Archimede;invento;la;leva,Archimede invento la leva
935,vasi;vasi;galea,E vasi vasi GNO R galea,Evasi;vagino;rga,Evasi vagino rga
936,corda;dive;Ibrahimi,AC corda R E dive RS Ibrahimi,Accordare;diversi;Brah,Accordare diversi Brah
937,unti;manici;va;tese;ile,unti manici FL UA va tese RV ile,Un;tima;nicifluavate;serivile,Un tima nicifluavate serivile
938,capitano;spiedi,RA capitano spiedi L E,Racapita;n;ospie;di;Lé,Racapita n ospie di Lé
939,ali;code;arpa,V ali code IC arpa ZI,Valico;dei;Carpazi,Valico dei Carpazi
940,avo;ria;sai;re,L avo ria S sai re SI,Lavori;assai;reseis,Lavori assai reseis
941,zio;neo;ile,A zio neo S T ile,Azione;ostile,Azione ostile
942,orto;pale,T orto pale SE,Torto;palese,Torto palese
943,arpie;nipote,D arpie nipote RI,Dar;pieni;poteri,Dar pieni poteri
944,occhio;tori;ape;Dante,occhio tori ape Dante,Ochiotori;apedante,Ochiotori apedante
945,nonne;arpa;sen;ossi;di,nonne G arpa NE sen EP ossi E di,Non;negar;pane;se;ne;possiedi,Non negar pane se ne possiedi
946,rima;asso;ari,COP rima TER asso ari GHE,Coprimaterrasoa;r;ingle,Coprimaterrasoa ringle
947,asta;su;peri;rei;esca,C asta su peri O rei N esca,Casta;superiore;inesca,Casta superiore inesca
948,trireme;petto,RE trireme S petto,Retri;remesso,Retri remesso
949,stiva;lettone;Rodari;sol;are,stiva lettone Rodari sol are,Stivaletto;nero;da;risolare,Stivaletto nero da risolare
950,posa;lega,S posa IN lega,Sposa;inlega,Sposa inlega
951,preci;oca;latore,preci S oca L CO latore,Preciso;calcolatore,Preciso calcolatore
952,asse;are;tali,"asse GN are VI, tali ZI",Assegna;revenue,Assegna revenue
953,sitar;adipe;silos;rospi,VI sitar adipe E silos T O rospi I,Visitara;diepe;silostoropi,Visitara diepe silostoropi
954,presa;giraffa;con;gru,presa giraffa RI con gru I,Presagir;affari;congrui,Presagir affari congrui
955,circo;obi;colosso,CU circo CR obi OTI colosso,Cucci;robusticolosso,Cucci robusticolosso
956,Chioggia;costa;mani;arti,Chioggia R costa DO mani P arti R A,Chi;oggi;arresto;dovrà;partirà,Chi oggi arresto dovrà partirà
957,mani;topi,mani E topi N O,Manie;to;pinò,Manie to pinò
958,sinonimi;abili,C A sinonimi T abili,Caso;non;imitabili,Caso non imitabili
959,Ra;odi;di;colta,G Ra D odi di F FI colta,Grado;di;difficile,Grado di difficile
960,riso;sedia;sedia,riso R sedia S sedia TI,Risorse;di;assidietà,Risorse di assidietà
961,stadi;re,TE stadi ELE re,Testa;di;elefante,Testa di elefante
962,fra;tiara,fra tiara STO,Frati;ar;astuto,Frati ar astuto
963,ara;osso;scie;fico,P ara D osso scie N TI fico,Paradossoso;cientifico,Paradossoso cientifico
964,Po;molto;mani,CO Po molto mani,Copo;m;moltomanni,Copo m'moltomanni
965,assi;antere;Cita,APP assi O N antere Cita L,Appassionante;recital,Appassionante recital
966,si;Erevan,si S Erevan ITA,Sisere;vanità,Sisere vanità
967,nodi;rete;lei,V I nodi rete lei,Vino;di;retelei,Vino di retelei
968,dea;soldata;unti,I dea soldata G G I unti,Ideali;dataggioni,Ideali dataggioni
969,oli;ancore,oli N N E R ancore,Olinnere;ancore,Olinnere ancore
970,nari;api;rapa;tana,U nari D api ANU rapa KIS tana,Un;arida;pianura;pakistana,Un'arida pianura pakistana
971,ori;ali;adipe;latte,ori G I N ali T adipe N latte,Originalità;di;pensieri,Originalità di pensieri
972,zio;nei;arti,LE zio nei M P arti TA,Lezioni;imparità,Lezioni imparità
973,Pellico;stan,AP Pellico stan TI,Appelli;costanti,Appelli costanti
974,stradino;tesa;tea;erica,MO stradino tesa R tea M erica NE,Mostra;di;notè;sare;americane,Mostra di notè sare americane
975,rea;redi;ari,C rea redi SP ari TA,Creare;disparità,Creare disparità
976,arpe;messi,D arpe R messi,Dar;permessi,Dar permessi
977,ambi;capelli;in;anta,B ambi capelli S in C anta TO,Bambica;pellicantato,Bambica pellicantato
978,la;rei;morsa;mi,la MO rei NC A morsa NI mi,L;amore;incamor;san;imi,L'amore incamor san imi
979,cono;divano;chini,E cono divano R E C chini,Econodiva;norecchini,Econodiva norecchini
980,mela;musi;ovino,NO mela musi N D ovino,Nomelamus;indovino,Nomelamus indovino
981,re;medi;mano,re GI medi S U mano,Regime;disumano,Regime disumano
982,di;gerla,di RI gerla STA,Diriger;l;asta,Diriger l'asta
983,lenti;menta,FI lenti menta RI,Filenti;mentari,Filenti mentari
984,retti;Ate,VE retti MM Ate,Vere;timmate,Vere timmate
985,prona;aroma;rosa,IM prona V aroma rosa,Impronava;romanarorosa,Impronava romanarorosa
986,aletta;tino;abili,G aletta N tino T abili,Galletta;notabile,Galletta notabile
987,re;etto;remo;est,P re C etto remo D est O,Precettore;modesto,Precettore modesto
988,lega;colo,lega D I colo,Legad;icoloso,Legad icoloso
989,mora;rea;pesca,DI mora rea pesca RA,Dimorare;a;Pescara,Dimorare a Pescara
990,lime;oche;pia,L A lime N T oche pia CE,L;alimento;che;piace,L'alimento che piace
991,Po;rive;rame;Eva,Po D E rive rame NT Eva STI,Poderi;veramenti;vasti,Poderi veramenti vasti
992,viole;mani,viole NTI U mani,Violenti;umani,Violenti umani
993,oca;ala;teso,oca L E M ala N teso,Ocalem;alantesso,Ocalem alantesso
994,avi;avi;rete;conte;nero;re,L avi T avi VE rete conte nero A MO re,La;vita;vivere;ten;oreamo;re,La vita vivere ten oreamo re
995,asso;conta;armi,V asso IO conta ZZ armi E,Vassoi;ocn;tazzar,Vassoi ocn tazzar
996,mani;unite;amo;in;lenza,mani L unite MI amo L in SO lenza,Ma;nilùne;timiamo;l;insolezza,Ma nilùne timiamo l'insolezza
997,si;dita;menti,ES si C dita G menti,Essicdit;agmenti,Essicdit agmenti
998,averla;negra,averla CU negra VI,Aver;laciù;negra,Aver laciù negra
999,arpe;teda;are,SC arpe T teda M are,Scarpette;da;mare,Scarpette da mare
1000,Po;ara;matita;nei,Po R T ara M matita N T nei,Portar;amma;titantinei,Portar amma titantinei
1001,Vi;coltello;mina,Vi coltello mina DCC,Vicol;tello;minadaccia,Vicol tello minadaccia
1002,oli;imperatore;capo;diademi,oli M imperatore NI capo R diademi SE,Olimperatore;nicapodiamise,Olimperatore nicapodiamise
1003,velo;pedine;astri,velo C I pedine R astri,Velocepedi;neastrastri,Velocepedi neastrastri
1004,basi;odi;satiri,L A basi L I odi satiri N SE,La;basiliodi;satirinse,La basiliodi satirinse
1005,Tangeri;erica,FLO Tangeri T erica,Flota;nigeriterica,Flota nigeriterica
1006,lance;remi,TO S lance remi T A,Toslance;remita,Toslance remita
1007,papi;ondine;rade,papi L L ondine rade T A,Papillon;di;Nera;Detta,Papillon di Nera Detta
1008,picco;codetta;Marino;dono,picco codetta Marino dono,Piccoco;dettarmi,Piccoco dettarmi donò
1009,raffica;tele;tino,T raffica N tele VAN tino,Trafficante;levantino,Trafficante levantino
1010,strali;oche;onda,AU strali oche ME B onda,Austraolio;chemebonda,Austraolio chemebonda
1011,redini;pini,LU MI redini SA L pini,Lumiredi;nisalpini,Lumiredi nisalpini
1012,azione;dove;re,azione R dove re TO,Azio;nervodoverto,Azio nervodoverto
1013,Alghero;cosce;sei;Talia,Alghero RI cosce sei NI Talia,Alghero;rico;sc;esentia,Alghero rico sc esentia
1014,rima;ritrovato;restituiti,rima N E ritrovato R P restituiti,Rimaneri;trovatori,Rimaneri trovatori
1015,tempi;rada,PAS tempi G rada,Pasate;pi;gradà,Pasate pi gradà
1016,legge;remare,legge D A remare DRO,Legge;d;aremareadro,Legge d'aremareadro
1017,bottiglia;tori,TUR bottiglia T tori,Turbo;t;ittatori,Turbo t ittatori
1018,pera;rea;ari;erte,SU pera rea L ari N C erte ZZE,Superare;allari;ncertezze,Superare allari ncertezze
1019,musi;dama;tacchi,B musi dama T tacchi O NI,Bmusi;da;matattacchioni,Bmusi da matattacchioni
1020,disco;mesi,SOL disco M mesi,Soldi;scammesisti,Soldi scammesisti
1021,ave;tra;chiesa;ramo;a;tele;visi,ave N tra chiesa N D ramo N da aii I N tele visi O NE,Ave;ntrachi;è;sandra;Mondaa;in;televisione,Ave ntrachi è sandra Mondaa in televisione
1022,Andorra;ali,Andorra M U N ali,Andor;ramunali,Andor ramunali
1023,cani;risa;ari;gin,CAN cani IL risa LIP ari gin I,Canca;nel;risali;pargini,Canca nel risali pargini
1024,est;nemici,MA est nemici D I,Maestne;minori,Maestne minori
1025,corte;Stati;ali,corte S I Stati MU N ali,Cortesi;stati;municipali,Cortesi stati municipali
1026,arca;olla,arca FF olla TO,Arc;affollato,Arc affollato
1027,Era;tazza;amare,V Era N tazza T amare,Veranta;zatta;mare,Veranta zatta mare
1028,onde;rive;lido;tori,S onde M E rive NA lido N A tori,Son;de;meri;v;enalid;onatori,Son de meri venalid onatori
1029,lisca;rosa;moro,G lisca N rosa moro SI,Gli;scannerò;sommori,Gli scannerò sommori
1030,massimo;dama;ila;do,DO massimo N dama ila V I do,Doma;sim;on;dam;a;Iliano,Doma sim on dam a' Iliano
1031,est;coco;tese,G est OPO coco R tese,Gesto;poco;cortese,Gesto poco cortese
1032,fate;dee;prete;Ate,fate dee prete Ate,Fatedee;preteate,Fatedee preteate
1033,la;lettera;non;eco,la lettera A non eco,La;lettera;anonima,La lettera anonima
1034,Charlie;row;foro,C Charlie OG row foro TTO,Charlieog;rowforo,Charlieog rowforo
1035,rana;perle;carpe,CE rana NE perle S carpe,Cera;naneper;les;ca;rpe,Cera naneper les ca rpe
1036,tempie;viso;pirati,tempie ST I viso S pirati,Tempi;estivi;soprspirati,Tempi estivi soprspirati
1037,tede;elica,tede S elica NA,Tedese;licana,Tedese licana
1038,tre;mici,E L I tre mici,Elite;re;mici,Elite re mici
1039,rospi;Tunisia;astri,G rospi L Tunisia N C astri,Grosplit;tunisiano,Grosplit tunisiano
1040,canoa;ali;Paris;nina;dischi,VUL canoa LB ali Paris A N nina dischi A,Vulcanoa;laba;lapis;anninadischi;a;lapis,"Vulcanoa, laba, lapis, anninadischi a lapis"
1041,con;dadi;rei;re,con QU I dadi rei N C re LI,Conquidadi;reine;credibili,Conquidadi reine credibili
1042,Rimini;zie,C Rimini P zie,Crimini;pizie,Crimini pizie
1043,aletta;mari;reti,aletta CO mari M I NA reti,Alettacom;ar;iminarèti,Alettacom ar arinarèti
1044,vasca;nata,DI vasca TE nata,Diva;scatenata,Diva scatenata
1045,Uri;aini;lese,T Uri ST aini G lese,Turista;ingles,Turista ingles
1046,monossido;olivo,CHI monossido T olivo,Chimono;ssidotoli,Chimono ssidotoli
1047,zio;Sam;siciliana,SPA zio Sam AN siciliana,Spazio;samanìcilia,Spazio samanìcilia
1048,tra;forchi;Edipo;lana,S tra forchi ON Edipo P O lana,Straforchio;ne;dipolana,Straforchio ne dipolana
1049,rovo;cardi;tullio;oli,P rovo cardi SA tullio T EV oli,Provocar;disa;tullioti,Provocar disa tullioti ovoli
1050,magi;recenti;ali,IM magi NIM recenti DI ali,Immagini;misterenziali,Immagini misterenziali
1051,avo;alci;are,L avo R O alci Z I are,Lavoro;al;ciziare,Lavoro al ciziare
1052,sarta;barba;re,U sarta N barba DE re,Usar;tana;barbare,Usar tana barbare
1053,tende;occhiali,tende N occhiali QU A,Tendenoc;chialla,Tendenoc chialla
1054,riva;ritagli;rei;Ario,AR riva ritagli MP rei N O R Ario,Arrivar;itagli;mp;reionario,Arrivar itagli mp reionario
1055,grasso;pero,UO grasso pero SI,Uogras;sopresi,Uogras sopresi
1056,maria;ibisco;tini,maria N T ibisco T tini,Marianiti;bisottini,Marianiti bisottini
1057,con;lotteria,con FI lotteria VI,Confilotte;ri;avarie,Confilotte ri avarie
1058,Parigi;negro,CAM Parigi negro G,Campari;gin;è;gogó,Campari gin è gogó
1059,arduo;per;dimora;di,P arduo per dimora STA di O,Pardo;operdi;mora;stadio,Pardo operdi mora stadio
1060,beauty;mori,S A beauty mori E,Sabe;tyomorìe,Sabe tyomorìe
1061,Grant;Fo,Grant O N Fo,Grant;onfo,Grant onfo
1062,Custoza;mici,RIN Custoza mici ZIE,Rinccus;tozamici,Rinccus tozamici
1063,collo;mi;icone;simili;bi;re,collo mi icone simili bi re,Collomi;ico;nesi;militari,Collomi ico nesi militari
1064,narni;Taranto;Tripoli,MO narni DI Taranto MO Tripoli,Monarnidi;ta;rantom;tripoli,Monarnidi ta rantom tripoli
1065,Lago;reo,HAN Lago E reo,Hanlag;o;gereo,Hanlag o'gereo
1066,ossi;nari;Paron,ossi GE nari P Paron NI,Ossigenar;i;paronni,Ossigenar i paronni
1067,re;ape;re,P re SS ape R chia,Pressa;per;chiappe,Pressa per chiappe
1068,assiri;eruditi,P assiri eruditi,Passi;riuditi,Passi riuditi
1069,aragosta;perle,M aragosta perle GNO,Maragò;sta;perlegno,Maragò sta perlegno
1070,Eva;ante,VO Eva L ante,Voev;alante,Voev alante
1071,rapa;Berna;colo,rapa Berna colo,Rapa;bernacolo,Rapa bernacolo
1072,ala;tiare;star,M ala T tiare CI star,Malattia;recistar,Malattia recistar
1073,alloro;ali,FI alloro AT R ali,Fiall;orotrali,Fiall orotrali
1074,dardi;rebus,E N dardi AR rebus,Endardi;arrebus,Endardi arrebus
1075,remi;lego;tana,T remi lego N tana TI,Tre;mici;legontani,Tre mici legontani
1076,aria;ferite,S aria S ferite,Sari;asferite,Sari asferite
1077,collo;Padre;fuso;la;doga,collo S Padre fuso la doga NA,Collo;spadrefu;sola;dogana,Collo spadrefu sola dogana
1078,assegai;di;ago,L assegai di ago,Lassé;ga;idiago,Lassé ga idiago
1079,covo;rotta;cane,UNI covo rotta MA I cane,Unico;vorto;tammacane,Unico vorto tammacane
1080,re;tina,B re RAN tina,Breta;rantina,Breta rantina
1081,ile;iguana,G ile iguana NE,Gilei;guanane,Gilei guanane
1082,podista;topo;giacche,CA podista topo R giacche S E,Capo;di;stata;portoghese,Capo di stata portoghese
1083,fondi;icona;metano,fondi L icona P OL metano,Fondilic;onometano,Fondilic onometano
1084,ora;foro;mano,ora foro mano,Orafo;romano,Orafo romano
1085,rei;onde,PA U rei N F onde,Paure;infondate,Paure infondate
1086,ode;zaini;Po;ile,PR ode Z zaini Po TA B ile,Prodezza;inopportabile,Prodezza inopportabile
1087,tre;redi,CE tre TA redi,Cetre;ta;rediata,Cetre ta rediata
1088,Cipro;madie,DI Cipro M madie,Dicipro;marmadie,Dicipro marmadie
1089,tea;razione,SAN tea razione NE,Santear;azionanene,Santear azionanene
1090,sarta;Po;menti,CAU sarta M Po NA menti,Causar;taponamenti,Causar taponamenti
1091,Pan;orbi,GiAccaE Pan T orbi,Giacea;p;antorbio,Giacea p antorbio
1092,Ario;dati,M Ario S O L dati,Mario;Soldata,Mario Soldata
1093,pale;marito;lento,pale marito lento,Palemar;italiano,Palemar italiano
1094,facce;liana,AL facce CI liana,Alfà;ceciliana,Alfà ceciliana
1095,arti;nari;la,QU arti nari C la TA,Quartina;riclatata,Quartina riclatata
1096,Marino;guida,PO Marino AN guida,Poma;riananguida,Poma riananguida
1097,picco;barca;salate,picco L A barca CA salate,Piccola;baraccasale,Piccola baraccasale
1098,dadi;pedine,C O dadi T OR pedine,Codà;di;torpedine,Codà di torpedine
1099,amo;lima;morse,amo CO lima R morse I,Amocolima;rmoresei,Amocolima rmoresei
1100,re;coda;usa,re UR coda MA usa RE,Reurcoda;ma;usare,Reurcoda ma usare
1101,Berna;nave;ali,CY Berna U nave I V ali,Ciberne;avanivi,Ciberne avanivi
1102,biografia;beauty,biografia LA beauty NTE,Biografia;la belleinte,Biografia la belleinte
1103,maghi;dee;Ra;tris,maghi dee Ra tris,Maghided;eratri,Maghided eratri
1104,Rabat;cagna,A Rabat AC cagna,Araba;tacagnà,Araba tacagnà
1105,rea;ontano,C rea C ontano,Creaco;ntano,Creaco ntano
1106,colla;mari;usci;stalla;arco;castelli;pera,colla C A L mari usci R stalla F arco castelli NS pera TE,Colla;calma;riuscirà;a;far;cose;tennisperate,Colla calma riuscirà a far cose tennisperate
1107,Parigi;Atene,COM Parigi Atene NTI,Compari;già;tenenti,Compari già tenenti
1108,remi;ila,remi E ila NE,Remieila;neana,Remieila neana
1109,onde;retta;colo;oche;cono;cono;cero;osa,N onde retta A colo R oche DI cono DI cono S cero GN IC osa,Non;dere;ttaac;è;coloro;che;dici;di;condomi;nòsi;cerò,Non dere ttaac è coloro che dici di condomi nòsi cerò!
1110,rom;chef;latta,P rom IS chef NDO latta,Promische;fondamenta,Promische fondamenta
1111,on;basse;signora,on basse signora TE,Onba;sesignore,Onba sesignore
1112,Casale;Stati,RIN Casale T TE Stati,Rincausa;letterestati,Rincausa letterestati
1113,Io;refe;sala;Oglio,Io refe RI sala RG Oglio,Iorefe;risala;rago;goliardico,Iorefe risala rago' goliardico
1114,oca;Gemini;tina,L oca Gemini AN tina TO,Locage;minoritato,Locage minoritato
1115,Parigi;arso,Parigi arso,Parì;giarso,Parì giarso
1116,on;di;ali,C on di E V ali,Condi;eivali,Condi eivali
1117,nato;tori,U nato R tori,Una;torretori,Una torretori
1118,ari;topo;gale,M ari topo R gale S E,Mariato;porgergalese,Mariato porgergalese
1119,Poe;mitre;tini,Poe mitre tini,Poemi;trentini,Poemi trentini
1120,Taranto;remo;teso;in,S Taranto remo L teso TT in I,Staranto;remol;tessottini,Staranto remol tessottini
1121,scopa;rei,VE scopa P rei,Vesco;paprei,Vesco paprei
1122,unti;la;re;con;do,unti P la re con do,Un;tipo;lavoratore,Un tipo lavoratore
1123,cardi;anitre,cardi G anitre C C E,Cardigan;i;treccce,Cardigan i treccce
1124,tra;acceso,tra PP OL acceso PI,Trappola;ce;scopi,Trappola ce scopi
1125,canotti;tinto,V UL canotti S tinto,Vullano;tistinto,Vullano tistinto
1126,madida;bara;con,NO madida bara C con E,Nomadi;da;Baraccone,Nomadi da Baraccone
1127,Pan;mora;Ati,Pan IN mora T T Ati,Panino;rattrattati,Panino rattrattati
1128,nume;Robin;Cerinto,nume Robin Cerinto,Numero;bincente,Numero bincente
1129,podi;palla;Diana;centina,podi LI CA palla Diana V I centina,Podilica;palladiana;vicentina,Podilica palladiana vicentina
1130,Grant;odi;cardi,Grant I R odi I cardi,Grant;iron;di;Icardi,Grant iron di Icardi
1131,edera;cono;tele;Gino,ACC edera ISO cono L tele FO Gino,Accedere;ai;scono;let;fognogino,Accedere ai «scono» let fognogino
1132,facce;di;stile;manico,facce LI CA di stile RO manico,Faccelica;di;stile;romanico,Faccelica di stile romanico
1133,corda;rea;ari;re;semi;ari,RI corda rea L ari M P re semi LI T ari,Ricordare;alari;mprese;militari,Ricordare alari mprese militari
1134,schede;Pan;archi,TA schede I Pan T archi,Tasche;dei;panetarchi,Tasche dei panetarchi
1135,onde;orto,W onde RF orto,Wonders;fort;wonder;fort,Wonders fort (wonder fort)
1136,Parigi;ali,COM Parigi OVI ali,Compari;gioviali,Compari gioviali
1137,pirati;remi,S O S pirati P remi,Sospirati;premi,Sospirati premi
1138,pedaliera;di;Messi,O S pedaliera di S Messi,Ospeiali;erasmessi,Ospeiali erasmessi
1139,Esse;rei;Berna;Ci,Esse rei Berna Ci,Essere;ibernaci,Essere ibernaci
1140,Po;Rodano;dita;dito,Po E SI Rodano E dita dito TO,Poesir;odanoe;di;Toto,Poesir odanoe di Toto
1141,miss;tese;tre;tre,PAS miss N tese RA tre tre TRO,Passi;senza;serata;r;trattro,Passi senza serata r trattro
1142,pie;Garda,S pie Garda NTE,Spiegar;dante,Spiegar dante
1143,ori;pirati,FAV ori SOS pirati,Favori;sospirati,Favori sospirati
1144,are;mi;tana,TU are mi N tana TI,Tuarè;mintanatì,Tuarè mintanatì
1145,Berna;lido;Ati,TA Berna CO lido R Ati,Tabernacoli;dorati,Tabernacoli dorati
1146,are;in;tre;nato,M are in tre I nato,Mare;intreinato,Mare intreinato
1147,asce;sole;tede;fico,A L asce sole T tede L P ACI fico,Alasce;soletto;del;pacifico,Alasce soletto del pacifico
1148,lance;pio,AR lance SEM pio,Arlance;sempio,Arlance sempio
1149,velo;ave;Turi,velo CIT ave R TI Turi SA,Velocità;vertiturisa,Velocità vertiturisa
1150,,[Come certe lacrime] L [Come certe lacrime] M M [Come certe lacrime] [Sono simili alle pernici] L [Ha foglie a freccia] P [Il dio con i calzari] I,Lacri;me;lammare;la;perniciola;lappata;per;Ili,Lacrimeme lammare la perniciola lappata per Ili
1151,papi;onde;fiume,papi LL onde LI fiume SO,Papillon;delifiumeso,Papillon delifiumeso
1152,uccelli;mi;spada,uccelli A mi spada NA,Uccelli;americana,Uccelli americana
1153,ava;aleta;orata,UN ava M aleta M orata,Una;vama;letteramorata,Una vama letteramorata
1154,rose;Messico;oca,B rose Messico LL oca TI,Bros;emesso;collato,Bros emesso collato
1155,re;rete;timoni,T re A rete S timoni,Trearete;stimoni,Trearete stimoni
1156,divi;rovo,P I divi C rovo,Pidivo;crovoso,Pidivo crovoso
1157,Coco;bar,GIO Coco bar LE,Gioco;cobarle,Gioco cobarle
1158,denti;Messico;massi;ode;unti;agli;ami,S T U denti AM Messico L massi M ode I P unti agli E S ami,Studenti;ammessi;col;massimo;dei;punti;agli;esami,Studenti ammessi col massimo dei punti agli esami
1159,ode;arpa;ai,F ode R arpa N T ai,Fodera;pantai,Fodera pantai
1160,in;rei;con;ascia,in DI rei L con ascia,Indire;il;conascia,Indire il conascia
1161,di;bus;mostra;seghe,di F bus SS I mostra seghe ONE,Diffbusssimo;rassegheone,Diffbusssimo rassegheone
1162,sementi;cavo;tana,sementi L I cavo L E tana,Semente;licavoletana,Semente licavoletana
1163,assiri;etti,P assiri L etti,Passi;riletti,Passi riletti
1164,con;asce;ferito,con asce D I F ferito,Conasce;differito,Conasce differito
1165,visi;espressione;aro,visi T espressione N Z aro,Visite;sperimentenzaro,Visite sperimentenzaro
1166,cola;lotto;oli,S cola R E lotto P oli,Scolarelottopoli;di;Torino,Scolarelottopoli di Torino
1167,navi;pinna;ora,U navi pinna M ora T A,Una;vip;in Moratà,Una vip in Moratà
1168,pirati;armi,I S pirati C armi,Spirati;carmi,Spirati carmi
1169,reo;est;bar;dadi,AE reo CH est bar C dadi R RA,Aereo;che;sta;bar;cadìr;rara,Aereo che sta bar cadìr rara
1170,orate;astore,CO L orate F astore,Color;at;effastore;è,Color at effastore è
1171,occhi;ago,F I occhi NG ago,Fio;chingagò,Fio chingagò
1172,geneva;colori;anca,TA geneva colori M B I anca TO,Tagenevaco;colorimbiato,Tagenevaco colorimbiato
1173,raffica;tede;testa,T raffica N tede testa TO,Trafficante;detestato,Trafficante detestato
1174,tiratore;re,TA tiratore re NI,Tatito;ratorereni,Tatito ratorereni
1175,umide;in;tri;ari;nati,E R umide ST in A tri S T ari N S A nati,Erumid;estinatri;s;tarini;sananti,Erumid estinatri s tarini sananti
1176,ile;Ares;Ra;forchi,R ile V Ares T Ra forchi ONI,Rilevare;strafocchioni,Rilevare strafocchioni
1177,per;messi;Ati,per messi D Ati,Pernesti;dati,Pernesti dati
1178,gallo;nido,I gallo nido RO,I;gallo;g;onido,I galloggio' onido
1179,ossa;tori,G R ossa T O R tori,Grossa;tortorì,Grossa tortorì
1180,colle;tare;data,colle tare data,Colletà;redata,Colletà redata
1181,pia;gola;tre,TI pia N gola tre T E,Tipi;anonglate;r;ette,Tipi anonglate r ette
1182,unti;ori;sciolto,unti P O D ori OC sciolto,Un;tipo;dolorioso,Un tipo dolorioso
1183,note;su,SIG note su O,Signote;sueo,Signote sueo
1184,vasca;chiese;sub;pini,NON vasca L Z O chiese sub D I S pini,Non;va;scalzo;chi;è;sussidiario;di;spini,Non va scalzo chi è sussidiario di spini
1185,file;est;di,file M est di ALE,File;metastiale,File metastiale
1186,raffica;nei;assi;fon,T raffica R nei B assi fon DI,Trafficar;nei;bassifondi,Trafficar nei bassifondi
1187,siciliana;rane;olla,PAS siciliana VE rane L olla,Passic;il;Iana;Veranella,Passic il Iana Veranella
1188,in;sala;teca;nera;do,in sala teca E nera A do O,Insalate;cene;ra;adoo,Insalate «cene» ra adoo
1189,Roma;ora;sta,Roma NZ ora RI sta,Romano;zarista,Romano zarista
1190,scope;Edipo;di,scope R T Edipo R di S I,Scoperte;di;porfiria,Scoperte di porfiria
1191,destra;viola;tane,CO destra viola G O S tane,Code;straviola;gostante,Code straviola gostante
1192,maria;Edipo;odori,maria N T Edipo M odori,Maria;nt;edipomodori,Maria nt edipomodori
1193,Berna;neri;usci,I Berna ZI O neri usci T A,Ibernazioneriuscita;pericolosa,Ibernazioneriuscita pericolosa
1194,esca;medusa;gale,TR esca medusa R gale S I,Tre;scamere;darsalgeli,Tre scamere darsalgeli
1195,api;dive;nano,C api dive S TI nano,Capi;di;vestitiano,Capi di vestitiano
1196,orco;reo;inga,T orco A reo inga E,Torcoare;oinga,Torcoare oinga
1197,Taranto;dito;divi;son,S Taranto dito LE divi son E,Starantò;dito;le;divisione,Starantò dito le divisione
1198,lettera;dio,CA lettera dio SE,Callette;radiose,Callette radiose
1199,di;Cecoslovacchia;valle;come;di;si,CO di Cecoslovacchia valle RE S come di si,Codice;cecoslovacco;vallescome,Codice cecoslovacco vallescome
1200,ava;zia;agli;ferro;dio,L ava RI zia F agli UO ferro dio SI,L;avarizia;fa;gli;uovero;dio,L'avarizia fa gli uovero dio
1201,con;lido;teste;rotta;sai,SE con O lido teste S S O rotta A S sai,Se;conolito;è;testesso;rotta;assa;ilaria,Se conolito è testesso rotta assa ilaria
1202,rovi;Cechia;pane,P rovi N Cechia M pane,Provine;ciampane,Provine ciampane
1203,mora;stanza;sella,DI mora N stanza S sella,Dimoranta;nella;sella,Dimoranta nella' sella
1204,coltello;naso;asola,VI coltello MI naso L asola,Vicolt;ellomina;sola;sola,Vicolt ellomina sola sola
1205,duomo;conte;gnomo;rasate;ree;agente;Cipro;relè;Era,E duomo conte gnomo ST rasate MP ree R agente Cipro CO relè IT Era I,Eduomoc;tnegnomo;strasa;tempo;r;esistere;sempre;al;Ciprocore,Eduomoc tnegnomo strasa tempo r esistere sempre al Ciprocore
1206,pini;rame;asse;monete,O pini O rame asse NO monete T I,Opinioni;ora;messe non;etetici,Opinioni ora messe non etetici
1207,do;riso;pirati,do V O riso S pirati,Dovori;sospirati,Dovori sospirati
1208,Pi;adipe;Eva,Pi N adipe S Eva NE,Pinad;ip;esevane,Pinad ip esevane
